user_id,post_id,rating
14,10941,1
14475,6,1
2,11347,1
42,6668,1
413,4124,1
9447,11522,1
9447,4945,1
2,11756,1
2,11780,1
10751,11783,1
12943,8596,1
14492,3618,-1
10765,9837,1
10765,4945,1
2,11812,1
2,11788,1
2,7524,1
2,10973,1
11649,10952,1
12327,9759,1
3490,11231,1
600,660,1
21,10658,1
14409,8598,1
14340,10094,1
125,8214,1
9240,1748,1
74,11601,1
414,11639,1
14,3389,1
2,11658,1
513,11636,1
2,11735,1
326,1316,1
326,10227,1
8406,10216,1
9911,9681,1
12984,7115,1
13677,10229,1
2,10230,1
2,9440,1
2,10239,1
11646,10042,1
45,4107,0
2,10897,1
10200,10784,1
11646,11038,1
2,10643,1
14214,8027,1
13682,10890,1
11630,11338,1
486,10643,1
14392,11412,1
11589,11462,1
11954,11400,1
21,10230,1
21,10090,1
492,10230,1
11492,4267,1
11628,4267,1
12465,157,1
13610,10096,1
13687,10230,1
12327,10837,1
11646,10643,1
2,11275,1
13262,11348,0
2,11371,1
1087,11392,1
518,11467,1
2,11490,1
16,11489,1
12423,9825,1
12423,5720,1
8924,9982,1
11885,9982,1
8924,9996,1
11471,7812,1
13284,9638,1
5584,1788,-1
9731,10227,-1
11646,11020,1
12728,10643,1
2,11268,1
13694,10227,-1
421,10227,-1
13786,11304,1
14202,11358,-1
21,11368,1
8919,10227,-1
11102,1456,1
9740,10230,1
13298,9644,1
6745,3812,1
1177,10135,1
11956,6417,1
13694,10172,1
6674,8878,1
10007,10165,1
13615,9035,1
13615,9764,1
13381,10230,1
11102,907,1
9765,7445,1
1912,9759,1
9997,11301,1
12316,1398,1
206,10231,1
13720,10067,1
2,10265,1
2398,9721,1
21,10265,1
9372,10231,0
6699,10265,0
2,10903,0
12327,9503,1
11646,10990,1
1062,11217,1
2590,11301,1
21,11304,1
1432,11364,-1
22,10227,-1
9,11359,1
21,8728,1
14392,8110,1
1968,10265,1
1968,10263,1
9281,10227,1
13125,10265,1
13734,10172,1
13734,8052,1
11909,10172,1
11909,10035,1
2,10267,1
2,10268,1
2,10264,1
633,10117,1
2,10273,1
8230,5485,1
13741,5232,1
13741,8898,1
21,3707,1
9281,10222,0
21,10273,0
2,10977,1
1272,10859,1
9997,10608,1
2,11492,1
2,11369,1
13308,1776,1
2,10278,1
13745,1165,1
10947,10230,1
2,10226,1
2,10266,1
557,10226,1
8399,8031,1
11646,6724,1
193,6724,1
13746,7861,0
1912,10295,1
14001,8995,1
11646,8789,1
13680,11158,1
2590,10608,1
2,11341,1
9739,4590,1
14392,8706,1
823,11359,1
2,11467,1
12433,11400,1
2,11465,1
9731,11116,1
11101,11606,1
13755,10226,1
2,10287,1
13757,10000,1
6693,10263,1
2,10274,1
2,10288,1
2,10246,1
2,10301,1
212,10287,1
10471,9255,1
10471,3958,1
4412,1311,1
10471,9720,1
11628,9200,1
3,9759,1
2,9759,1
2,10294,1
2,9892,1
2,10305,1
12920,10814,1
1087,10982,1
12722,10451,1
3490,7545,1
1272,11295,1
13342,10121,-1
14159,4775,1
8406,10226,1
2,9976,1
2,10057,1
756,488,1
10311,4485,1
2,10304,1
21,1969,1
9980,9787,1
2,1969,1
2,10310,1
2,9787,1
10435,10310,1
31,1969,1
13347,10315,1
12096,10315,1
12101,10315,1
12103,10315,1
11943,10315,1
2,10839,1
1087,10937,1
12327,8027,1
2,11332,1
4742,11047,1
9997,11231,1
13505,3977,0
84,11490,1
10751,939,1
10751,1969,1
10751,10315,1
11101,939,1
13465,4412,1
13615,4810,1
12569,10112,1
2,10272,1
2,10299,1
2,10321,1
11231,10310,1
13774,10299,1
2,10309,1
13704,10902,1
9731,11007,1
11517,10851,1
11017,10859,0
1454,4038,1
206,11261,1
2,11229,1
2,11338,1
31,8528,1
13779,9850,1
13779,10254,1
13606,10264,1
2,10330,1
2,10295,1
2,9889,1
2,10260,1
2,10334,1
2,10303,1
2,10326,1
2,10337,1
2,10332,1
2,10339,1
525,6724,1
12729,10985,1
9731,1031,1
11234,11272,1
2,11285,1
11951,10352,-1
2,11340,1
1087,10707,1
14195,11266,1
2,11454,1
4952,11312,1
14414,9556,1
13231,11490,1
10268,11489,1
1087,11511,1
11655,135,1
2,10244,1
2,10270,1
2,10342,1
2,10343,1
2,10346,1
13347,1026,1
2,10351,1
2,10354,1
13240,1899,1
2,10335,1
2,10361,1
61,8528,1
21,9070,1
13786,10108,1
10716,8027,1
8406,9720,0
12639,10781,1
13600,10906,1
518,10778,1
3490,11176,1
2,10370,-1
2,10378,-1
13914,11229,1
2,10352,-1
8406,10352,-1
10268,11340,1
14300,4919,1
2,11378,1
3490,9644,1
14195,9006,1
2,10375,1
2,10373,1
2,10368,1
11461,818,1
11231,10368,1
4866,10096,1
9732,8461,1
21,6724,1
110,6724,1
2,10338,1
2,10390,1
2,10377,1
2,10290,1
2,6595,1
2,10371,1
121,6724,1
4404,10396,1
12316,10346,1
2265,10317,1
12316,10375,1
2265,10405,1
10529,10777,0
2,11158,1
10268,11263,1
3490,4947,1
12012,11340,1
14121,11341,1
2,11372,1
3490,11263,1
10476,738,1
9,10411,1
2,10317,1
2,10386,1
2,10401,1
2,10398,1
2,10412,1
13810,7565,1
2265,10411,1
3143,9764,1
606,4485,1
12729,10422,1
13666,251,1
13522,10425,1
13522,10436,1
12639,10647,1
21,10825,1
10031,2148,1
2590,9548,1
206,11259,1
2590,10000,1
11123,11338,1
14121,10643,1
14302,11195,-1
2,10670,1
5584,3554,1
12791,11412,0
12421,1054,1
13540,10384,1
2,10452,1
2,10450,1
2,10447,1
2,10384,1
2,10444,1
11646,7977,1
3525,5280,1
13041,9404,1
21,10860,1
21,10352,-1
2,10631,1
2,11290,1
7474,10515,-1
13605,10675,1
2,11247,1
1432,10510,1
14111,9668,1
21,11489,1
5102,9851,1
2,11523,1
13666,11495,1
1062,4783,1
2,10485,1
2,10483,1
2,10481,1
2,10498,1
2,10504,1
2,10284,1
2,10482,1
2,10358,1
2,10476,1
21,10392,1
10878,10484,1
10435,10365,1
12219,10504,1
10036,10469,1
12149,10253,1
1087,10527,1
11860,6724,1
13396,6724,1
13396,3969,1
13396,9200,1
12639,10430,1
21,10971,1
2,11069,1
518,11157,1
5853,10686,1
2,11288,1
2,8563,1
2,11393,1
12722,11518,1
14219,11400,1
12569,6724,1
13041,1155,1
12465,10550,1
10751,10550,1
10751,10438,1
9282,10541,1
12101,10367,1
12465,10438,1
11231,10949,1
2,11070,1
2,11260,1
13552,11280,-1
2590,9481,1
2,11334,1
10278,3763,1
3490,10501,-1
86,11511,1
179,11490,1
13684,4606,-1
418,11527,1
11471,11567,1
14,1657,1
11012,10504,1
1208,7727,1
5820,9395,1
2,10551,1
13041,10578,1
32,10331,1
2,11077,1
1918,9089,-1
2,11178,1
12722,11164,1
13469,11280,1
2,11289,1
9727,9386,1
8648,11341,1
2590,7252,0
9997,10433,1
12096,10600,1
13849,9657,1
12445,6724,1
5834,4684,1
13041,10407,1
12722,1748,1
2,10627,1
2,10563,1
2,10621,1
2,10544,1
2,10618,1
2,10535,1
2,10609,1
2,10610,1
2,10404,1
2,10598,1
2,10604,1
2,10554,1
2,10448,1
2,10575,1
2,11072,1
2,11259,1
2,11284,1
2590,8298,1
2,11251,1
8648,10643,1
3490,9945,1
14414,8598,0
12427,11490,1
179,10310,1
9731,11180,1
12101,11573,1
14,4124,1
1912,8479,1
201,7663,1
162,11639,1
2,11669,1
2,11627,1
2,11718,1
518,11149,1
2,11724,1
413,11639,1
413,3389,1
9447,10812,1
9447,4229,1
12101,11731,1
1087,11639,1
2,11607,1
12101,11783,1
2,10331,1
2,10578,1
2,10579,1
2,10580,1
2,10306,1
2,10513,1
2,10574,1
2,10564,1
2,10566,1
2,10555,1
2,10857,1
2,11086,1
11461,9502,-1
5853,4336,1
2,11224,1
21,7161,1
2,11282,1
3490,9042,1
9091,10537,-1
14330,10812,1
84,10447,1
2,10093,1
2,10640,1
8928,10093,1
13855,9089,1
12731,10627,1
11694,10508,1
10904,10031,1
2,10639,1
2,10420,1
32,6724,1
10208,8740,1
12423,9653,1
2,10647,1
2,10588,1
2,10399,1
2,10565,1
13867,8027,1
5820,10645,1
2,10938,1
13533,10785,1
4570,9238,0
2,11082,1
518,9096,1
2,11278,1
2590,7740,1
11951,10790,1
14414,11412,1
14388,11478,1
11,11489,1
2,11317,1
13870,8027,1
13871,8027,1
13873,8027,1
13874,8027,1
13875,8027,1
2,10252,1
2,10675,1
2,10673,1
2,10671,1
2,10667,1
2,10668,1
2,10666,1
2,10612,1
2,10629,1
2,10241,1
2,10655,1
2,10601,1
2,10658,1
2,10652,1
2,10653,1
2,10602,1
10740,10515,1
2,11201,1
11951,11334,1
11954,11290,1
13231,10682,1
13347,10519,1
13067,10682,1
12723,10682,1
513,10682,1
13347,1788,1
13347,9644,1
13462,10682,1
13347,10587,1
12096,10682,1
12096,10587,1
520,4498,1
663,10681,1
11544,5023,-1
9765,11211,1
13682,3949,1
12917,11055,1
8648,11072,1
3490,8897,1
13610,4573,1
11646,11344,1
14414,8706,1
86,11329,1
10656,10795,-1
14228,11400,1
12465,11606,1
10278,11036,1
201,11639,1
201,9963,1
2,11655,1
2,11685,1
2,11743,1
42,10515,1
42,4672,1
1062,10554,1
13647,10812,1
2,11152,1
1087,11240,1
2590,7047,1
8206,7895,-1
1311,9594,1
9731,7769,1
9765,10595,1
9765,9986,1
13897,10681,1
15,3543,1
11420,10231,1
2,10689,1
2,10688,1
2,10211,1
2,10487,1
2,10676,1
2,10678,1
2,10595,1
2,10644,1
2,10680,1
2,10682,1
2,10681,1
2,10684,1
2,10686,1
2,10692,1
13388,3578,1
2,11183,1
1087,11258,1
8648,10439,1
2,10707,1
3490,8269,1
14159,3561,1
14414,8110,1
2,11518,1
86,11315,1
11646,11539,1
10633,8110,1
13347,11594,1
10580,11566,1
12143,317,1
14,4278,1
1912,7663,1
201,4672,1
2,11668,1
10765,11522,1
2,11744,1
413,10941,1
9447,10510,1
1087,11746,1
12728,10411,1
1087,10698,1
13908,4710,1
12101,10587,1
2,11136,1
11694,8736,1
518,11211,1
13795,11280,-1
3490,10448,1
3815,1748,1
12350,10812,1
2,10893,1
13981,3783,1
1455,10143,-1
2,10702,1
206,10698,1
9727,10582,1
15,10700,1
2,10646,1
8639,10681,1
62,9644,1
3127,10681,1
3127,9549,1
12423,8458,1
12164,10698,1
12164,2222,1
12018,10290,0
13154,8891,0
1455,10501,-1
518,11184,1
13795,11278,-1
8648,9844,1
1087,10731,-1
14314,9287,1
3490,7881,1
2,10697,1
2,10715,1
1087,10551,1
2,10704,1
2,10730,1
692,7234,1
10455,10730,1
13418,10730,1
13041,10493,1
2,10699,1
2,10446,1
2,4861,1
2,10731,1
9,10682,1
2,10736,1
13600,10699,1
14217,11261,-1
2590,4614,1
12350,10510,1
9224,10748,-1
425,10748,0
12294,4754,1
14414,7987,1
155,10698,-1
4056,10698,0
9518,3379,1
9518,1944,1
9518,10510,1
9518,10603,1
9518,10485,1
13417,10730,1
13937,10730,1
2,10727,1
2,10739,1
2,10741,1
13679,3684,1
7489,10743,1
2,10744,1
15,10727,1
518,10727,1
2,10747,1
4781,10698,-1
14215,11272,1
13367,10643,1
8648,9207,1
5381,11371,1
3490,4933,1
11646,6387,1
2,11433,1
14371,9908,1
4,11490,1
12435,11490,1
2,11515,1
86,11334,1
11646,11289,1
13945,8027,1
5820,10554,1
13947,8027,1
13948,8027,1
2,10728,1
13942,8027,1
13944,8027,1
10575,10697,1
10491,5109,0
9302,11211,1
3490,9840,1
14336,1047,-1
2,11434,1
513,11432,1
14414,7043,1
2,11517,1
5584,11551,1
2,9864,1
14457,1717,1
14368,739,0
9,10549,1
9,10609,1
9,10308,1
13679,2664,1
9,10580,1
9,10692,1
9,10599,1
9,10571,1
9,10616,1
13965,1758,1
9462,8995,1
11860,8661,1
10404,9986,1
7383,10384,1
10575,10028,1
11234,10391,1
13963,9386,0
8648,8580,1
8120,1969,0
12350,9837,1
1730,7161,1
14336,8158,1
13367,4750,1
10775,10754,1
10775,10691,1
2,10757,1
2,10737,1
7383,8027,1
11951,5109,1
1574,10728,1
13979,1247,1
2,10758,1
12421,10436,1
207,1025,1
5819,11211,1
3490,8234,1
11471,11375,0
13296,1846,1
13296,4155,1
12723,8846,1
13680,8481,1
4659,10728,1
11925,9386,1
13347,9701,1
171,10727,1
171,10682,1
209,11136,1
8648,7741,1
12350,7714,1
2,11377,1
2,10515,1
13041,10770,1
11471,3783,1
21,10502,1
21,10331,1
14001,10563,1
10268,10613,1
8001,2754,1
13999,361,0
12974,11087,1
2,11232,1
418,11280,-1
12731,11294,1
3490,7011,1
12350,4229,1
3490,5486,1
14336,6774,1
14001,10396,1
14001,9356,1
2,10777,1
14017,8027,1
1085,10346,1
226,10669,1
4404,10346,1
2,10778,1
9373,10471,1
14005,9506,1
2,10775,1
2,10776,1
10208,8558,1
1087,11098,1
12419,11086,0
11860,2501,1
8648,8088,1
14314,407,1
13679,8581,-1
3490,6995,1
11860,1748,1
13963,9644,1
10208,8742,1
10208,10667,1
10208,10681,1
10200,10384,1
11925,10693,1
2,10786,1
11232,10529,1
1066,10772,1
4742,10786,1
2,10790,1
86,10399,1
14005,8773,0
11461,9961,-1
14167,11150,1
12164,11280,-1
3490,9467,1
12350,6112,1
21,10796,-1
1432,11371,-1
86,10272,1
86,6802,1
86,10523,1
86,10737,1
2,10791,1
12316,4846,1
2,10770,1
2,10793,1
2,10794,1
2,10795,1
2,6652,1
13465,10791,1
10775,10770,1
12920,10798,1
8916,10708,1
13897,7591,1
21,10795,1
13521,9386,1
11405,7115,0
12917,10708,0
12917,10801,0
13316,10802,0
11646,11224,1
1432,11355,-1
2590,9042,1
10755,10621,1
86,9984,1
2,10687,1
2,10801,1
86,10739,1
86,10744,1
13533,10466,1
2,10806,1
2,10785,1
14038,8683,1
14038,8388,1
14038,8110,1
14038,4229,1
14038,4196,1
13610,10346,1
13679,10699,1
14054,10730,1
14038,3928,1
1968,1411,1
14038,3424,0
14052,4574,-1
2,11198,1
14240,8614,-1
14195,2245,1
12350,7259,1
4742,10687,1
2,11380,1
12294,10673,1
14104,5083,1
2,11555,1
2,11445,1
8301,11511,1
14453,10735,1
12722,4196,1
201,10941,1
201,9331,1
7489,10785,1
13684,8668,1
14038,3882,1
21,10481,1
21,10687,1
21,10698,1
14038,3605,1
14038,1944,1
14038,1733,1
14038,10727,1
54,9476,1
14038,9070,1
14063,348,1
13610,10812,1
12030,1699,1
13681,11261,1
9282,11307,1
13647,11247,1
14434,1007,1
13925,9010,1
2,11548,1
2,11477,1
2,11451,1
14038,10812,1
4,10812,1
11538,10812,1
5924,10812,1
13587,10671,1
2,10816,1
14057,10777,1
13587,10777,1
12731,10812,1
7529,4056,1
2,10819,1
823,10687,1
2,10817,1
1062,2026,1
2,9021,1
9373,10812,1
21,10384,1
10765,10728,1
11646,10588,1
14222,11265,1
12350,4945,1
12956,11339,1
5924,10627,1
206,10822,-1
13521,700,1
206,10777,1
14038,10682,1
14038,4782,1
13605,10117,1
14038,9074,1
9911,4565,1
14038,8879,1
14068,3379,1
14068,1944,1
14068,2501,1
1272,9655,1
2,10674,1
2,10729,1
12273,8366,1
2,10826,1
3581,6794,1
12428,10643,1
11101,10550,1
12433,10831,-1
12037,10825,1
12920,10825,1
12361,10777,1
1272,9759,1
1272,10687,1
2,10827,1
2,10825,1
2,10829,1
2,10831,1
2,10837,1
5327,10825,1
8916,9759,1
21,10729,1
2,10746,1
11276,10825,1
12164,5259,-1
12350,8855,1
10740,11376,1
9736,4821,0
1087,10831,1
1062,10837,1
14099,10812,1
206,985,1
10031,10746,1
14103,9386,1
10527,10837,1
10744,10831,1
13465,10831,1
11784,10582,1
14070,5100,1
2,10848,0
14111,3760,-1
11232,10822,-1
10232,10817,-1
11471,10864,-1
1087,10864,-1
2,3760,1
13469,10643,1
1062,11038,1
13517,11299,1
12164,10352,-1
11951,11341,1
12350,9429,1
13567,4698,1
12143,10825,1
2,10784,1
2,10711,1
67,10784,1
9371,10481,1
13897,10815,1
11916,10786,1
1087,10784,1
1087,10224,1
21,10865,1
11232,10224,0
11234,11059,1
7085,82,0
193,11224,1
12164,10871,-1
8642,5062,1
575,7767,1
1432,10812,1
13682,11511,1
13181,10090,1
2,11556,1
2,11573,1
2590,11389,1
13610,10784,1
8928,4111,1
2,10880,1
2,10881,1
2,10750,1
2,10811,1
2,10586,1
2,10859,1
9908,10859,1
2,10886,1
2,10887,1
2,10849,1
2,10888,1
13605,10344,1
823,11007,1
14147,10481,-1
2,11174,1
14202,10451,1
536,11211,1
10467,1421,-1
9,7635,1
9,1932,1
9,10222,1
794,9759,1
2,10863,1
2,9879,1
2,10862,1
10765,10812,1
10233,10797,1
18,2222,1
2,10845,1
12639,9597,1
561,8807,1
2589,8874,1
12757,8437,1
50,8998,1
12758,8060,1
8230,8990,1
8230,8027,1
8230,2664,1
5820,9000,1
12626,8957,1
11228,6631,1
12626,8948,1
34,8973,1
11228,6441,1
11009,8957,1
12458,8290,1
7443,8823,1
518,8634,1
12768,9010,1
6873,7919,1
12465,8905,1
8399,71,1
12458,782,1
11338,7105,1
11400,9028,1
10953,8990,1
12639,8027,1
12781,251,1
12626,8323,1
12657,702,1
12785,7606,1
5584,9023,1
12791,8110,1
12791,7043,1
12791,8706,1
12259,8750,1
12259,8641,1
12639,9035,1
12796,1423,1
10716,5181,1
12515,8407,1
11338,1641,1
5584,8829,1
621,8819,1
11831,1873,1
10294,1143,1
12639,8568,1
11400,692,1
4411,9035,1
5584,333,1
5584,3077,1
5584,1665,1
9727,3833,1
1318,8052,1
1318,7934,1
12625,8770,1
1318,8023,1
8399,7646,1
12761,9033,1
12761,269,1
12767,5610,1
12767,8861,1
12837,8992,1
12837,8959,1
996,8027,1
12639,9043,1
10619,8861,1
12213,333,1
8642,8461,1
12504,1919,1
12213,8382,1
10904,9022,1
10904,9049,1
11471,4794,1
11417,8823,1
6674,8568,1
12136,9052,1
2589,9052,1
9006,9052,1
12461,4412,1
11646,8563,1
11646,7892,1
12887,8512,1
12887,8027,1
11471,9048,1
12657,4893,1
10904,8724,1
10904,8691,1
12458,1504,1
10765,7161,1
11496,488,1
10765,4740,1
11228,1367,1
12645,9050,1
12767,1944,1
12902,3760,1
983,1401,1
12448,9062,1
983,4677,1
4411,5382,1
11228,151,1
12488,3379,1
492,3605,1
8406,3793,1
10226,8923,1
5307,301,1
12938,8742,1
624,9066,1
50,3825,1
8200,7611,1
12901,1776,1
12042,3831,1
2641,7259,1
9224,9072,1
11228,374,1
12327,9070,1
12327,812,1
11943,8655,1
633,8027,1
6387,9070,1
2,9070,1
9671,9070,1
10766,3949,1
9786,725,1
8728,1319,1
11938,9053,1
1272,3772,1
11471,9075,1
5823,8559,1
9518,3198,1
606,9075,1
10226,2026,1
11655,9081,1
11232,9082,1
12736,5612,1
12736,8724,1
12736,8606,1
12736,9056,1
12243,9069,1
3327,9082,1
2,9075,1
12327,7894,1
12327,8687,1
11943,1860,1
11951,9081,1
491,8027,1
10765,9084,1
10619,9088,1
10765,3763,1
12974,4517,1
10765,9086,1
13014,8143,1
13014,8060,1
13014,8285,1
12327,8541,1
5834,984,1
10529,7811,1
11471,9099,1
492,9099,1
12327,9099,1
13033,5523,1
9447,9106,1
9447,9084,1
9447,9086,1
9447,9098,1
12423,8352,1
12423,4166,1
239,9099,1
11471,9106,1
10775,9084,1
10619,8651,1
1534,9082,1
9765,8031,1
9765,7646,1
9765,8558,1
12042,2148,1
9765,8872,1
10817,414,1
13023,8560,1
7187,9106,1
5492,6072,1
10765,2445,1
7371,9095,1
10733,1599,1
11997,4638,1
13081,8027,1
12639,9095,1
12723,9132,1
13041,9132,1
12739,9048,1
11471,9116,1
4411,3606,1
12243,87,1
12243,345,1
12645,9132,1
13119,143,1
13119,8621,1
13119,7896,1
13119,8383,1
13119,1737,1
13119,7950,1
13119,8075,1
13119,8076,1
13119,8089,1
13125,9145,1
10878,8948,1
9462,9141,1
13128,8040,1
13014,8986,1
3525,8606,1
13136,5069,1
10739,8686,1
2589,794,1
10024,8858,1
13141,7649,1
13141,4565,1
10775,2664,1
2589,1004,1
13149,3601,1
9317,6479,1
12875,9056,1
10619,9171,1
10405,7895,1
9293,9171,1
9765,8842,1
3784,1737,1
9765,7941,1
12639,9160,1
13158,7583,1
13158,7690,1
12722,9193,1
12012,8490,1
12423,4307,1
13160,9199,1
10154,9195,1
11006,9195,1
12875,9212,1
13173,4717,1
9458,9063,1
9458,9055,1
9458,8976,1
13146,35,1
4404,9090,1
2589,9167,1
13126,146,1
13126,150,1
13126,1301,1
10435,9110,1
11646,9167,1
12392,9160,1
11938,1748,1
11951,2251,1
10619,8541,1
206,4152,1
74,8823,1
12243,6559,1
1111,9110,1
12639,3786,1
10619,8253,1
11234,8687,1
9727,7364,1
9727,7787,1
11231,9255,1
7419,8606,1
11234,9255,1
12037,9267,1
10154,9277,1
12417,9210,1
2265,9321,1
9877,9381,1
10208,7646,1
60,9304,1
8406,8134,1
8406,8072,1
5820,9384,1
4439,9386,1
10619,9386,1
10017,9386,1
10306,9386,1
9448,9440,1
10562,9386,1
11208,9442,1
2589,9386,1
206,9386,1
11242,9446,1
8633,9386,1
12738,9386,1
9730,9386,1
41,9386,1
1007,9386,1
60,9386,1
11943,8282,1
172,9386,1
13266,9386,1
13268,1250,1
13268,1426,1
13271,1660,1
11207,9386,1
13268,1680,1
633,9386,1
1062,9386,1
492,9386,1
492,6724,1
9068,9395,1
12558,9386,1
11630,9475,1
2,9480,1
86,9386,1
8406,9488,1
11248,348,1
12504,4196,1
9452,9425,1
8406,9495,1
518,8558,1
518,8742,1
1455,9042,1
10904,9386,1
10226,9472,1
8406,35,1
65,9386,1
2,9454,1
2,9557,1
2,9503,1
2,9550,1
6920,879,1
12731,9386,1
9232,8027,1
2,9350,1
12392,9538,1
4,9545,1
1087,9404,1
2,9142,1
2,8355,1
10775,9386,1
9,9606,1
9240,9607,1
9,9597,1
9240,9597,1
13349,9225,1
13356,9513,1
13356,3985,1
11646,8022,1
2,9633,1
21,9629,1
9424,9646,1
13393,9638,1
13394,9638,1
13400,9638,1
13345,9638,1
2590,9650,1
8110,9638,1
13397,9386,1
10455,9554,1
10455,9009,1
10455,8502,1
10455,7888,1
10455,7266,1
10455,5425,1
10455,7234,1
13417,9554,1
13417,9009,1
13417,8502,1
13417,7888,1
13417,7266,1
13417,7234,1
12569,8980,1
13351,8211,1
11784,8211,1
518,9642,1
13347,4931,1
12639,9634,1
1087,9432,1
6873,9644,1
7162,3098,1
727,8558,1
727,7646,1
727,8031,1
10903,9638,1
9732,7912,1
21,5312,1
2,9643,1
2,9807,1
2,9790,1
13367,9851,1
2,9837,1
2,9845,1
10754,4813,1
12103,9854,1
2,9891,1
2,9887,1
11012,9852,1
1087,9852,1
12465,9644,1
2,9890,1
12419,9668,1
1087,9850,1
13367,9898,1
2,9898,1
2,9909,1
13533,8368,1
13533,6724,1
2,9893,1
13533,9661,1
12,9638,1
13318,9958,1
13418,9958,1
13533,9799,1
13533,5610,1
13533,5083,1
13533,4740,1
1272,9928,1
2,9944,1
2,9911,1
13540,9655,1
7986,5650,1
7986,6682,1
1013,9386,1
2,10132,1
2,10100,1
2,10136,1
2,10133,1
2,10123,1
2,10135,1
13569,2667,1
2,10114,1
8301,10011,1
8301,8634,1
13639,348,1
13620,8358,1
8925,8461,1
12445,9197,1
5819,9986,1
12429,9721,1
2,9762,1
13738,10117,1
12875,10090,1
13540,10226,1
12316,10301,1
2265,10310,1
4404,10378,1
4404,10368,1
118,10284,1
10751,10559,1
13347,10559,1
13840,10559,1
11630,10559,1
9373,10510,1
10751,10566,1
11630,10566,1
12101,10566,1
12101,10559,1
13840,10566,1
13840,9865,1
12096,10566,1
13347,10566,1
2,10594,1
2,10573,1
11249,9517,1
11249,10625,1
2,10593,1
2,10589,1
2,10212,1
2,10240,1
2,10318,1
2,10562,1
2,10559,1
2,10443,1
2,10282,1
2,10550,1
2,10548,1
2,10545,1
2,10542,1
2,10546,1
2,10537,1
2,10502,1
2,10521,1
2,10531,1
1087,10627,1
2,10486,1
2,10256,1
2,10499,1
2,10510,1
2,10512,1
2,10527,1
2,10530,1
12722,2501,1
2,10525,1
2,10524,1
2,10341,1
2,10520,1
2,10519,1
2,10469,1
1453,10433,1
2,10253,1
2,10365,1
2,10514,1
2,10449,1
13855,5312,1
2,10491,1
2,10366,1
2,10511,1
2,10509,1
2,10312,1
2,10508,1
2,10507,1
2,10496,1
2,10493,1
2,10484,1
50,10627,1
2,10480,1
2,10460,1
2,10442,1
2,10472,1
2,10348,1
2,10464,1
2,10462,1
2,10461,1
2,10454,1
2,10068,1
2,10436,1
2,10437,1
2,10432,1
2,10392,1
2,10430,1
2,10391,1
2,10425,1
2,10414,1
2,10406,1
86,10627,1
2,10400,1
2,10411,1
2,9051,1
2,10630,1
2,10571,1
2,10628,1
2,10534,1
2,10633,1
690,10627,1
2,10617,1
2,10650,1
2,10592,1
2,10645,1
13877,8027,1
13878,8027,1
118,10562,1
12164,3419,1
5819,10595,1
1066,10595,1
11942,4046,1
10575,10582,1
13465,9308,1
10751,10682,1
663,10667,1
11323,4229,1
13041,10682,1
10007,5610,1
2,10698,1
12731,9075,1
9731,10432,1
12729,8514,1
12429,7646,1
12316,10612,1
11951,10272,1
12421,10700,1
1968,10366,1
1968,10413,1
10208,8031,1
12421,9231,1
2,10748,1
2,10669,1
61,10580,1
10765,10682,1
5820,10698,1
13943,8027,1
10976,8512,1
13715,10036,1
11815,8027,1
110,10433,1
3490,8233,1
13540,10728,1
13957,8027,1
11553,7989,1
11860,1944,1
9,10633,1
9,10515,1
13862,10728,1
13970,9668,1
2,10570,1
2,10755,1
13974,4590,1
172,10331,1
172,10322,1
2,10471,1
3127,10697,1
3127,10318,1
2,10798,1
50,1336,1
10403,10798,1
8916,10803,1
10403,10794,1
10403,10708,1
86,10730,1
86,9958,1
1968,8591,1
1968,1899,1
6548,3058,1
9911,10096,1
2,10812,1
2,10813,1
2,10814,1
2,10815,1
518,10813,1
11646,10687,1
21,10812,1
21,10226,1
14068,10770,1
21,10813,1
21,10627,1
86,10812,1
23,10812,1
14068,10754,1
14078,4810,1
4066,10687,1
12316,1019,1
13610,10816,1
2,10868,1
2,10740,1
2,10255,1
2,10865,1
8001,6173,1
2,10878,1
2,10877,1
2,10876,1
2,10870,1
11471,10868,1
63,10777,1
2,10706,1
2,10904,1
2,10910,1
2,10911,1
2,10907,1
2,10915,1
2,10917,1
2,10867,1
2,11172,1
14154,10643,1
12518,10813,1
12432,11341,1
11646,11307,1
10699,11375,-1
1432,11392,-1
14336,3396,-1
13684,10875,1
14375,1819,1
14415,8598,1
258,11490,1
2,11557,1
2,11586,1
2,11598,1
2,11594,1
2,11628,1
2,11168,1
2,11480,1
14,4672,1
11589,11520,1
14219,11557,0
10278,11710,1
2,11746,1
14159,6393,1
2,11762,1
12465,11511,1
11232,11491,1
12943,8164,1
13604,11623,1
2,11798,1
2,11805,1
2,11661,1
12103,11581,0
414,1962,1
414,1657,1
13604,11822,0
2,11787,1
2,11774,1
12101,11332,1
1213,11822,1
2,11512,1
9282,11527,1
12943,11774,1
12943,11787,1
10528,11822,1
3815,11825,1
14497,11825,1
12504,11825,1
14221,11825,1
14497,11400,1
14497,11341,1
14497,10643,1
12428,11825,1
14219,11825,1
14154,11825,1
12504,11742,1
11125,10643,1
11125,11400,1
11125,11341,1
11125,11825,1
467,11639,1
467,10941,1
467,10515,1
467,9963,1
467,9331,1
467,8479,1
467,7663,1
467,6668,1
467,5535,1
467,4672,1
467,4278,1
467,4124,1
467,3389,1
467,2506,1
467,1962,1
467,1657,1
42,11825,-1
11124,10643,1
